employeesID,name,teamID,email
077392781IBM,,AI6817564,
077392781IBM,,LOG3416938,
077392781IBM,,LOG3416938,
077392781IBM,,LOG3416938,
077392781IBM,,PROD2763962,
077392781IBM,,AI6817564,
077392781IBM,,PROD2763962,
000351781IBM,,FIN1631247,
000351781IBM,,LOG3416938,
101591781IBM,,LOG3416938,
070622781IBM,,AI6817564,
070622781IBM,,LOG3416938,
070622781IBM,,FIN1631247,
070622781IBM,,FIN1631247,
070622781IBM,,DATA9132641,
070622781IBM,,AI6817564,
070622781IBM,,FIN1631247,
070622781IBM,,LOG3416938,
071027781IBM,,LOG3416938,
071027781IBM,,FIN1631247,
071027781IBM,,FIN1631247,
071072781IBM,,PROD2763962,
071072781IBM,,AI6817564,
071072781IBM,,PROD2763962,
071072781IBM,,DATA9132641,
071072781IBM,,DATA9132641,
071072781IBM,,AI6817564,
079412781IBM,,AI6817564,
079412781IBM,,DATA9132641,
079412781IBM,,LOG3416938,
002400781IBM,,AI6817564,
000836781IBM,,FIN1631247,
000836781IBM,,PROD2763962,
000836781IBM,,LOG3416938,
000836781IBM,,FIN1631247,
107462781IBM,,LOG3416938,
107462781IBM,,LOG3416938,
000750781IBM,,LOG3416938,
000750781IBM,,FIN1631247,
000750781IBM,,LOG3416938,
000750781IBM,,AI6817564,
000750781IBM,,PROD2763962,
000750781IBM,,PROD2763962,
000750781IBM,,PROD2763962,
000750781IBM,,FIN1631247,
000750781IBM,,LOG3416938,
000750781IBM,,PROD2763962,
000716781IBM,,PROD2763962,
000716781IBM,,AI6817564,
000716781IBM,,DATA9132641,
000716781IBM,,DATA9132641,
000716781IBM,,LOG3416938,
000716781IBM,,LOG3416938,
000716781IBM,,DATA9132641,
000716781IBM,,DATA9132641,
000716781IBM,,LOG3416938,
079570781IBM,,FIN1631247,
079570781IBM,,PROD2763962,
079570781IBM,,FIN1631247,
045972781IBM,,FIN1631247,
045972781IBM,,LOG3416938,
045972781IBM,,PROD2763962,
045972781IBM,,FIN1631247,
045972781IBM,,DATA9132641,
045972781IBM,,FIN1631247,
045972781IBM,,PROD2763962,
045972781IBM,,LOG3416938,
080629781IBM,,LOG3416938,
080629781IBM,,DATA9132641,
080629781IBM,,DATA9132641,
080629781IBM,,FIN1631247,
080629781IBM,,LOG3416938,
080629781IBM,,FIN1631247,
080629781IBM,,FIN1631247,
080629781IBM,,PROD2763962,
023989781IBM,,FIN1631247,
023989781IBM,,AI6817564,
023989781IBM,,DATA9132641,
023989781IBM,,DATA9132641,
023989781IBM,,LOG3416938,
023989781IBM,,AI6817564,
023989781IBM,,LOG3416938,
023989781IBM,,AI6817564,
023989781IBM,,PROD2763962,
000325781IBM,,LOG3416938,
000325781IBM,,AI6817564,
000325781IBM,,FIN1631247,
000325781IBM,,FIN1631247,
000325781IBM,,FIN1631247,
000325781IBM,,FIN1631247,
000325781IBM,,AI6817564,
000325781IBM,,FIN1631247,
000325781IBM,,AI6817564,
000325781IBM,,PROD2763962,
063577781IBM,,AI6817564,
063577781IBM,,PROD2763962,
063577781IBM,,FIN1631247,
063577781IBM,,DATA9132641,
063577781IBM,,LOG3416938,
063577781IBM,,PROD2763962,
063577781IBM,,PROD2763962,
063577781IBM,,LOG3416938,
063577781IBM,,DATA9132641,
063577781IBM,,FIN1631247,
063577781IBM,,DATA9132641,
063577781IBM,,FIN1631247,
063577781IBM,,DATA9132641,
110061781IBM,,FIN1631247,
110061781IBM,,PROD2763962,
110061781IBM,,AI6817564,
107627781IBM,,LOG3416938,
107627781IBM,,LOG3416938,
107627781IBM,,LOG3416938,
107627781IBM,,PROD2763962,
107627781IBM,,DATA9132641,
107627781IBM,,AI6817564,
050768781IBM,,AI6817564,
050768781IBM,,LOG3416938,
050768781IBM,,AI6817564,
050768781IBM,,FIN1631247,
050768781IBM,,FIN1631247,
050768781IBM,,LOG3416938,
050768781IBM,,DATA9132641,
050768781IBM,,AI6817564,
050768781IBM,,FIN1631247,
050768781IBM,,FIN1631247,
050768781IBM,,PROD2763962,
050768781IBM,,PROD2763962,
070848781IBM,,AI6817564,
070848781IBM,,PROD2763962,
070848781IBM,,AI6817564,
070848781IBM,,LOG3416938,
070848781IBM,,DATA9132641,
070848781IBM,,LOG3416938,
070848781IBM,,DATA9132641,
070848781IBM,,DATA9132641,
070848781IBM,,FIN1631247,
070848781IBM,,FIN1631247,
070848781IBM,,AI6817564,
070848781IBM,,AI6817564,
070848781IBM,,LOG3416938,
070848781IBM,,DATA9132641,
001028781IBM,,DATA9132641,
001028781IBM,,LOG3416938,
001028781IBM,,LOG3416938,
001028781IBM,,FIN1631247,
001028781IBM,,AI6817564,
001028781IBM,,AI6817564,
001028781IBM,,DATA9132641,
001028781IBM,,FIN1631247,
109984781IBM,,DATA9132641,
109984781IBM,,LOG3416938,
07017D781IBM,,FIN1631247,
07017D781IBM,,DATA9132641,
07017D781IBM,,DATA9132641,
07017D781IBM,,AI6817564,
07017D781IBM,,AI6817564,
07017D781IBM,,DATA9132641,
07017D781IBM,,FIN1631247,
07017D781IBM,,AI6817564,
07017D781IBM,,FIN1631247,
07017D781IBM,,DATA9132641,
07017D781IBM,,AI6817564,
07017D781IBM,,AI6817564,
07017D781IBM,,DATA9132641,
001017781IBM,,AI6817564,
001017781IBM,,PROD2763962,
001017781IBM,,PROD2763962,
001017781IBM,,LOG3416938,
001017781IBM,,FIN1631247,
001017781IBM,,AI6817564,
001017781IBM,,LOG3416938,
001017781IBM,,DATA9132641,
001017781IBM,,FIN1631247,
001017781IBM,,PROD2763962,
001017781IBM,,LOG3416938,
001017781IBM,,AI6817564,
000200781IBM,,PROD2763962,
000200781IBM,,LOG3416938,
000200781IBM,,LOG3416938,
000200781IBM,,DATA9132641,
000200781IBM,,DATA9132641,
000200781IBM,,FIN1631247,
000200781IBM,,AI6817564,
000200781IBM,,FIN1631247,
107225781IBM,,FIN1631247,
107225781IBM,,LOG3416938,
107225781IBM,,FIN1631247,
000314781IBM,,DATA9132641,
000314781IBM,,PROD2763962,
000314781IBM,,FIN1631247,
000314781IBM,,LOG3416938,
000314781IBM,,AI6817564,
000314781IBM,,LOG3416938,
000314781IBM,,FIN1631247,
000314781IBM,,AI6817564,
000314781IBM,,PROD2763962,
000314781IBM,,PROD2763962,
000314781IBM,,FIN1631247,
061812781IBM,,LOG3416938,
061812781IBM,,DATA9132641,
061812781IBM,,LOG3416938,
061812781IBM,,LOG3416938,
061812781IBM,,DATA9132641,
061812781IBM,,AI6817564,
061812781IBM,,DATA9132641,
061812781IBM,,AI6817564,
061812781IBM,,AI6817564,
061812781IBM,,AI6817564,
061812781IBM,,PROD2763962,
061812781IBM,,PROD2763962,
061812781IBM,,LOG3416938,
106593781IBM,,PROD2763962,
106593781IBM,,PROD2763962,
106593781IBM,,AI6817564,
106593781IBM,,AI6817564,
106593781IBM,,AI6817564,
022797781IBM,,FIN1631247,
022797781IBM,,FIN1631247,
022797781IBM,,PROD2763962,
022797781IBM,,PROD2763962,
022797781IBM,,DATA9132641,
022797781IBM,,PROD2763962,
022797781IBM,,FIN1631247,
022797781IBM,,PROD2763962,
070220781IBM,,AI6817564,
070220781IBM,,PROD2763962,
070220781IBM,,LOG3416938,
070220781IBM,,DATA9132641,
070220781IBM,,AI6817564,
000342781IBM,,LOG3416938,
000342781IBM,,FIN1631247,
000342781IBM,,LOG3416938,
000342781IBM,,AI6817564,
000342781IBM,,FIN1631247,
000342781IBM,,PROD2763962,
000342781IBM,,DATA9132641,
000342781IBM,,FIN1631247,
000342781IBM,,LOG3416938,
000342781IBM,,FIN1631247,
000342781IBM,,AI6817564,
000342781IBM,,LOG3416938,
001813781IBM,,FIN1631247,
001813781IBM,,FIN1631247,
001813781IBM,,FIN1631247,
001813781IBM,,PROD2763962,
001813781IBM,,FIN1631247,
001813781IBM,,FIN1631247,
001813781IBM,,DATA9132641,
001995781IBM,,DATA9132641,
07735B781IBM,,PROD2763962,
07735B781IBM,,AI6817564,
07735B781IBM,,FIN1631247,
107084781IBM,,LOG3416938,
107079781IBM,,PROD2763962,
107079781IBM,,LOG3416938,
107079781IBM,,AI6817564,
000328781IBM,,FIN1631247,
000328781IBM,,LOG3416938,
000328781IBM,,LOG3416938,
000328781IBM,,FIN1631247,
000328781IBM,,LOG3416938,
000328781IBM,,LOG3416938,
000328781IBM,,LOG3416938,
109314781IBM,,AI6817564,
109314781IBM,,LOG3416938,
109979781IBM,,FIN1631247,
109979781IBM,,PROD2763962,
001214781IBM,,PROD2763962,
001214781IBM,,AI6817564,
001214781IBM,,LOG3416938,
001214781IBM,,LOG3416938,
109392781IBM,,PROD2763962,
109392781IBM,,DATA9132641,
109392781IBM,,FIN1631247,
109392781IBM,,AI6817564,
000556781IBM,,AI6817564,
000556781IBM,,AI6817564,
000556781IBM,,FIN1631247,
000556781IBM,,PROD2763962,
000556781IBM,,DATA9132641,
000556781IBM,,PROD2763962,
003319781IBM,,DATA9132641,
003319781IBM,,DATA9132641,
003319781IBM,,LOG3416938,
001537781IBM,,DATA9132641,
001537781IBM,,AI6817564,
001537781IBM,,DATA9132641,
001537781IBM,,AI6817564,
107641781IBM,,DATA9132641,
107641781IBM,,LOG3416938,
107641781IBM,,LOG3416938,
107641781IBM,,PROD2763962,
107641781IBM,,DATA9132641,
107641781IBM,,AI6817564,
107641781IBM,,DATA9132641,
001389781IBM,,AI6817564,
001389781IBM,,PROD2763962,
001389781IBM,,DATA9132641,
001389781IBM,,PROD2763962,
001389781IBM,,LOG3416938,
001389781IBM,,DATA9132641,
001389781IBM,,PROD2763962,
001389781IBM,,LOG3416938,
001389781IBM,,PROD2763962,
001389781IBM,,DATA9132641,
001389781IBM,,AI6817564,
001389781IBM,,AI6817564,
001389781IBM,,PROD2763962,
001389781IBM,,FIN1631247,
001389781IBM,,FIN1631247,
07127A781IBM,,FIN1631247,
07127A781IBM,,PROD2763962,
07127A781IBM,,LOG3416938,
07127A781IBM,,PROD2763962,
07127A781IBM,,DATA9132641,
07127A781IBM,,DATA9132641,
07127A781IBM,,PROD2763962,
07127A781IBM,,LOG3416938,
07127A781IBM,,DATA9132641,
07127A781IBM,,AI6817564,
07127A781IBM,,DATA9132641,
07127A781IBM,,AI6817564,
034995781IBM,,DATA9132641,
034995781IBM,,PROD2763962,
034995781IBM,,AI6817564,
034995781IBM,,DATA9132641,
079686781IBM,,AI6817564,
079686781IBM,,PROD2763962,
001751781IBM,,DATA9132641,
077357781IBM,,DATA9132641,
07363A781IBM,,PROD2763962,
000223781IBM,,AI6817564,
000223781IBM,,AI6817564,
076749781IBM,,DATA9132641,
000193781IBM,,AI6817564,
000193781IBM,,FIN1631247,
054521781IBM,,PROD2763962,
054521781IBM,,AI6817564,
054521781IBM,,FIN1631247,
054521781IBM,,FIN1631247,
054521781IBM,,PROD2763962,
054521781IBM,,AI6817564,
054521781IBM,,DATA9132641,
001985781IBM,,LOG3416938,
001985781IBM,,FIN1631247,
001985781IBM,,AI6817564,
001985781IBM,,PROD2763962,
001985781IBM,,PROD2763962,
000888781IBM,,FIN1631247,
079975781IBM,,PROD2763962,
103409781IBM,,FIN1631247,
07855G781IBM,,AI6817564,
07855G781IBM,,PROD2763962,
07855G781IBM,,AI6817564,
07855G781IBM,,LOG3416938,
07855G781IBM,,DATA9132641,
059786781IBM,,LOG3416938,
059786781IBM,,DATA9132641,
010831781IBM,,AI6817564,
010831781IBM,,PROD2763962,
010831781IBM,,PROD2763962,
010831781IBM,,FIN1631247,
100116781IBM,,AI6817564,
100116781IBM,,PROD2763962,
100116781IBM,,LOG3416938,
100116781IBM,,DATA9132641,
100116781IBM,,PROD2763962,
106583781IBM,,FIN1631247,
106583781IBM,,FIN1631247,
106583781IBM,,DATA9132641,
106583781IBM,,DATA9132641,
106583781IBM,,LOG3416938,
106583781IBM,,PROD2763962,
106583781IBM,,LOG3416938,
106583781IBM,,DATA9132641,
106583781IBM,,AI6817564,
106583781IBM,,PROD2763962,
002029781IBM,,FIN1631247,
002029781IBM,,FIN1631247,
002029781IBM,,AI6817564,
002029781IBM,,FIN1631247,
002029781IBM,,LOG3416938,
002029781IBM,,DATA9132641,
002029781IBM,,FIN1631247,
002029781IBM,,AI6817564,
07999A781IBM,,LOG3416938,
07999A781IBM,,DATA9132641,
07999A781IBM,,LOG3416938,
07999A781IBM,,LOG3416938,
07999A781IBM,,LOG3416938,
07999A781IBM,,AI6817564,
07999A781IBM,,PROD2763962,
07999A781IBM,,AI6817564,
07999A781IBM,,PROD2763962,
07999A781IBM,,LOG3416938,
002074781IBM,,AI6817564,
002074781IBM,,DATA9132641,
002074781IBM,,DATA9132641,
002074781IBM,,PROD2763962,
002074781IBM,,PROD2763962,
070969781IBM,,LOG3416938,
070969781IBM,,DATA9132641,
070969781IBM,,DATA9132641,
070969781IBM,,FIN1631247,
070969781IBM,,FIN1631247,
070969781IBM,,PROD2763962,
070969781IBM,,FIN1631247,
070969781IBM,,DATA9132641,
070969781IBM,,DATA9132641,
070969781IBM,,LOG3416938,
070969781IBM,,LOG3416938,
070969781IBM,,DATA9132641,
070969781IBM,,LOG3416938,
070969781IBM,,FIN1631247,
070969781IBM,,AI6817564,
070969781IBM,,AI6817564,
070969781IBM,,FIN1631247,
070969781IBM,,LOG3416938,
070969781IBM,,LOG3416938,
070969781IBM,,PROD2763962,
070969781IBM,,FIN1631247,
070969781IBM,,AI6817564,
070969781IBM,,FIN1631247,
070969781IBM,,AI6817564,
070969781IBM,,PROD2763962,
070969781IBM,,FIN1631247,
070969781IBM,,PROD2763962,
070969781IBM,,PROD2763962,
070969781IBM,,LOG3416938,
070969781IBM,,FIN1631247,
070969781IBM,,AI6817564,
070969781IBM,,DATA9132641,
070969781IBM,,AI6817564,
070969781IBM,,DATA9132641,
070969781IBM,,DATA9132641,
070969781IBM,,AI6817564,
070969781IBM,,LOG3416938,
070969781IBM,,LOG3416938,
070969781IBM,,LOG3416938,
070969781IBM,,PROD2763962,
070969781IBM,,LOG3416938,
070969781IBM,,AI6817564,
070969781IBM,,AI6817564,
070969781IBM,,PROD2763962,
070969781IBM,,FIN1631247,
070969781IBM,,FIN1631247,
070969781IBM,,LOG3416938,
070969781IBM,,AI6817564,
070969781IBM,,AI6817564,
070969781IBM,,AI6817564,
070969781IBM,,DATA9132641,
070969781IBM,,LOG3416938,
003197781IBM,,PROD2763962,
003197781IBM,,DATA9132641,
003197781IBM,,PROD2763962,
003197781IBM,,DATA9132641,
003197781IBM,,AI6817564,
070556781IBM,,AI6817564,
070556781IBM,,DATA9132641,
070556781IBM,,AI6817564,
070556781IBM,,AI6817564,
070556781IBM,,LOG3416938,
070556781IBM,,PROD2763962,
070556781IBM,,PROD2763962,
070556781IBM,,LOG3416938,
070556781IBM,,PROD2763962,
070556781IBM,,FIN1631247,
070556781IBM,,PROD2763962,
070556781IBM,,AI6817564,
103394781IBM,,FIN1631247,
103394781IBM,,DATA9132641,
103394781IBM,,PROD2763962,
103394781IBM,,AI6817564,
103394781IBM,,AI6817564,
103394781IBM,,PROD2763962,
103394781IBM,,DATA9132641,
103394781IBM,,DATA9132641,
110407781IBM,,PROD2763962,
110407781IBM,,LOG3416938,
110407781IBM,,AI6817564,
110407781IBM,,PROD2763962,
110407781IBM,,AI6817564,
103397781IBM,,LOG3416938,
103397781IBM,,DATA9132641,
103397781IBM,,PROD2763962,
003109781IBM,,PROD2763962,
003109781IBM,,DATA9132641,
003109781IBM,,FIN1631247,
003109781IBM,,DATA9132641,
003109781IBM,,LOG3416938,
003109781IBM,,FIN1631247,
003109781IBM,,LOG3416938,
003109781IBM,,DATA9132641,
003109781IBM,,LOG3416938,
003109781IBM,,LOG3416938,
003109781IBM,,LOG3416938,
003303781IBM,,FIN1631247,
003303781IBM,,LOG3416938,
003303781IBM,,PROD2763962,
003303781IBM,,AI6817564,
003303781IBM,,PROD2763962,
003122781IBM,,FIN1631247,
003122781IBM,,DATA9132641,
003122781IBM,,PROD2763962,
003122781IBM,,LOG3416938,
003122781IBM,,FIN1631247,
003122781IBM,,AI6817564,
003122781IBM,,FIN1631247,
003122781IBM,,FIN1631247,
003122781IBM,,FIN1631247,
001667781IBM,,LOG3416938,
103809781IBM,,DATA9132641,
103809781IBM,,FIN1631247,
103809781IBM,,DATA9132641,
103809781IBM,,LOG3416938,
103809781IBM,,LOG3416938,
103809781IBM,,DATA9132641,
103809781IBM,,PROD2763962,
002040781IBM,,LOG3416938,
002040781IBM,,AI6817564,
002040781IBM,,PROD2763962,
002040781IBM,,PROD2763962,
002040781IBM,,FIN1631247,
002040781IBM,,FIN1631247,
002040781IBM,,LOG3416938,
109051781IBM,,FIN1631247,
109051781IBM,,LOG3416938,
109051781IBM,,LOG3416938,
109051781IBM,,AI6817564,
109051781IBM,,FIN1631247,
109051781IBM,,LOG3416938,
003448781IBM,,LOG3416938,
003448781IBM,,AI6817564,
003448781IBM,,LOG3416938,
003448781IBM,,LOG3416938,
103275781IBM,,PROD2763962,
103275781IBM,,LOG3416938,
103275781IBM,,FIN1631247,
103275781IBM,,FIN1631247,
103275781IBM,,FIN1631247,
103275781IBM,,LOG3416938,
103275781IBM,,AI6817564,
103275781IBM,,PROD2763962,
103275781IBM,,LOG3416938,
103275781IBM,,AI6817564,
103275781IBM,,LOG3416938,
103275781IBM,,DATA9132641,
002056781IBM,,DATA9132641,
002056781IBM,,AI6817564,
002056781IBM,,LOG3416938,
002056781IBM,,PROD2763962,
002056781IBM,,PROD2763962,
001186781IBM,,DATA9132641,
001186781IBM,,PROD2763962,
070374781IBM,,LOG3416938,
070374781IBM,,PROD2763962,
070374781IBM,,DATA9132641,
070374781IBM,,LOG3416938,
070374781IBM,,PROD2763962,
070374781IBM,,LOG3416938,
070374781IBM,,AI6817564,
070374781IBM,,AI6817564,
070374781IBM,,PROD2763962,
070374781IBM,,LOG3416938,
070374781IBM,,DATA9132641,
070374781IBM,,DATA9132641,
070374781IBM,,AI6817564,
070374781IBM,,FIN1631247,
070374781IBM,,FIN1631247,
070374781IBM,,AI6817564,
070374781IBM,,AI6817564,
070374781IBM,,LOG3416938,
070374781IBM,,AI6817564,
070374781IBM,,FIN1631247,
070374781IBM,,PROD2763962,
060229781IBM,,LOG3416938,
060229781IBM,,DATA9132641,
060229781IBM,,AI6817564,
060229781IBM,,DATA9132641,
060229781IBM,,PROD2763962,
027156781IBM,,FIN1631247,
027156781IBM,,DATA9132641,
027156781IBM,,FIN1631247,
027156781IBM,,DATA9132641,
027156781IBM,,PROD2763962,
027156781IBM,,AI6817564,
027156781IBM,,LOG3416938,
027156781IBM,,LOG3416938,
027156781IBM,,DATA9132641,
027156781IBM,,FIN1631247,
027156781IBM,,PROD2763962,
027156781IBM,,AI6817564,
027156781IBM,,LOG3416938,
027156781IBM,,LOG3416938,
027156781IBM,,AI6817564,
027156781IBM,,FIN1631247,
027156781IBM,,FIN1631247,
027156781IBM,,PROD2763962,
027156781IBM,,LOG3416938,
027156781IBM,,FIN1631247,
027156781IBM,,AI6817564,
027156781IBM,,PROD2763962,
027156781IBM,,FIN1631247,
027156781IBM,,PROD2763962,
027156781IBM,,FIN1631247,
027156781IBM,,PROD2763962,
027156781IBM,,AI6817564,
027156781IBM,,PROD2763962,
027156781IBM,,FIN1631247,
027156781IBM,,FIN1631247,
027156781IBM,,PROD2763962,
07721C781IBM,,FIN1631247,
101358781IBM,,LOG3416938,
101358781IBM,,AI6817564,
000583781IBM,,FIN1631247,
070976781IBM,,AI6817564,
070976781IBM,,DATA9132641,
079873781IBM,,DATA9132641,
000329781IBM,,LOG3416938,
030263781IBM,,FIN1631247,
07968B781IBM,,AI6817564,
07968B781IBM,,DATA9132641,
07968B781IBM,,PROD2763962,
07968B781IBM,,FIN1631247,
003529781IBM,,DATA9132641,
003529781IBM,,AI6817564,
052409781IBM,,DATA9132641,
058004781IBM,,FIN1631247,
058004781IBM,,DATA9132641,
07518A781IBM,,LOG3416938,
07518A781IBM,,AI6817564,
07518A781IBM,,LOG3416938,
07518A781IBM,,DATA9132641,
003099781IBM,,AI6817564,
001125781IBM,,PROD2763962,
001838781IBM,,FIN1631247,
001838781IBM,,DATA9132641,
001838781IBM,,FIN1631247,
001838781IBM,,FIN1631247,
109254781IBM,,LOG3416938,
109254781IBM,,PROD2763962,
109254781IBM,,LOG3416938,
109254781IBM,,DATA9132641,
109254781IBM,,PROD2763962,
070896781IBM,,LOG3416938,
070896781IBM,,FIN1631247,
070896781IBM,,DATA9132641,
000908781IBM,,FIN1631247,
000908781IBM,,AI6817564,
000908781IBM,,LOG3416938,
000908781IBM,,DATA9132641,
000908781IBM,,LOG3416938,
000681781IBM,,LOG3416938,
000681781IBM,,LOG3416938,
000681781IBM,,DATA9132641,
000681781IBM,,LOG3416938,
000681781IBM,,FIN1631247,
000681781IBM,,LOG3416938,
000681781IBM,,DATA9132641,
000681781IBM,,PROD2763962,
000681781IBM,,LOG3416938,
000681781IBM,,AI6817564,
000681781IBM,,AI6817564,
000681781IBM,,LOG3416938,
000681781IBM,,AI6817564,
000681781IBM,,PROD2763962,
000681781IBM,,DATA9132641,
000681781IBM,,LOG3416938,
000681781IBM,,FIN1631247,
000681781IBM,,LOG3416938,
000681781IBM,,PROD2763962,
000681781IBM,,AI6817564,
000681781IBM,,LOG3416938,
000681781IBM,,FIN1631247,
000681781IBM,,LOG3416938,
000681781IBM,,FIN1631247,
107118781IBM,,LOG3416938,
107118781IBM,,LOG3416938,
107118781IBM,,FIN1631247,
107118781IBM,,DATA9132641,
107118781IBM,,DATA9132641,
107118781IBM,,AI6817564,
011944781IBM,,AI6817564,
011944781IBM,,FIN1631247,
011944781IBM,,FIN1631247,
011944781IBM,,AI6817564,
011944781IBM,,DATA9132641,
011944781IBM,,LOG3416938,
011944781IBM,,AI6817564,
011944781IBM,,FIN1631247,
011944781IBM,,FIN1631247,
011944781IBM,,LOG3416938,
011944781IBM,,AI6817564,
011944781IBM,,AI6817564,
011944781IBM,,DATA9132641,
107220781IBM,,FIN1631247,
107220781IBM,,DATA9132641,
039238781IBM,,FIN1631247,
039238781IBM,,DATA9132641,
039238781IBM,,FIN1631247,
039238781IBM,,DATA9132641,
039238781IBM,,AI6817564,
039238781IBM,,PROD2763962,
039238781IBM,,PROD2763962,
039238781IBM,,PROD2763962,
039238781IBM,,DATA9132641,
039238781IBM,,LOG3416938,
039238781IBM,,PROD2763962,
039238781IBM,,FIN1631247,
039238781IBM,,AI6817564,
039238781IBM,,DATA9132641,
039238781IBM,,FIN1631247,
107082781IBM,,FIN1631247,
107082781IBM,,LOG3416938,
107082781IBM,,PROD2763962,
107082781IBM,,DATA9132641,
107082781IBM,,PROD2763962,
107082781IBM,,AI6817564,
107082781IBM,,DATA9132641,
107082781IBM,,AI6817564,
107082781IBM,,FIN1631247,
107082781IBM,,DATA9132641,
107082781IBM,,FIN1631247,
107082781IBM,,FIN1631247,
107082781IBM,,FIN1631247,
107082781IBM,,AI6817564,
107219781IBM,,DATA9132641,
107219781IBM,,PROD2763962,
107219781IBM,,FIN1631247,
107296781IBM,,DATA9132641,
001654781IBM,,PROD2763962,
001654781IBM,,AI6817564,
001654781IBM,,AI6817564,
109017781IBM,,DATA9132641,
107215781IBM,,DATA9132641,
107215781IBM,,FIN1631247,
05699G781IBM,,PROD2763962,
05699G781IBM,,AI6817564,
069189781IBM,,DATA9132641,
069189781IBM,,AI6817564,
000859781IBM,,PROD2763962,
108819781IBM,,DATA9132641,
107295781IBM,,DATA9132641,
107295781IBM,,PROD2763962,
107295781IBM,,FIN1631247,
000152781IBM,,AI6817564,
079874781IBM,,FIN1631247,
107390781IBM,,LOG3416938,
107390781IBM,,DATA9132641,
107390781IBM,,FIN1631247,
107390781IBM,,PROD2763962,
107390781IBM,,DATA9132641,
107390781IBM,,AI6817564,
107390781IBM,,LOG3416938,
107390781IBM,,FIN1631247,
107390781IBM,,AI6817564,
107390781IBM,,PROD2763962,
107390781IBM,,PROD2763962,
107390781IBM,,DATA9132641,
107390781IBM,,DATA9132641,
107297781IBM,,FIN1631247,
107297781IBM,,FIN1631247,
107297781IBM,,AI6817564,
107297781IBM,,PROD2763962,
107297781IBM,,FIN1631247,
071173781IBM,,FIN1631247,
071173781IBM,,FIN1631247,
071173781IBM,,LOG3416938,
071173781IBM,,LOG3416938,
071173781IBM,,AI6817564,
071173781IBM,,AI6817564,
071173781IBM,,AI6817564,
071173781IBM,,FIN1631247,
071173781IBM,,PROD2763962,
070694781IBM,,DATA9132641,
070694781IBM,,DATA9132641,
070694781IBM,,AI6817564,
070694781IBM,,LOG3416938,
070694781IBM,,AI6817564,
070694781IBM,,LOG3416938,
070694781IBM,,AI6817564,
070694781IBM,,LOG3416938,
070694781IBM,,LOG3416938,
070694781IBM,,AI6817564,
070694781IBM,,PROD2763962,
070694781IBM,,FIN1631247,
000594781IBM,,PROD2763962,
000594781IBM,,PROD2763962,
000594781IBM,,DATA9132641,
000594781IBM,,FIN1631247,
000704781IBM,,LOG3416938,
000704781IBM,,LOG3416938,
000704781IBM,,AI6817564,
000704781IBM,,FIN1631247,
000704781IBM,,FIN1631247,
000704781IBM,,LOG3416938,
000704781IBM,,DATA9132641,
000704781IBM,,LOG3416938,
078233781IBM,,AI6817564,
070087781IBM,,LOG3416938,
070087781IBM,,DATA9132641,
070087781IBM,,AI6817564,
070087781IBM,,PROD2763962,
07785A781IBM,,PROD2763962,
080112781IBM,,AI6817564,
080112781IBM,,DATA9132641,
080112781IBM,,AI6817564,
080112781IBM,,LOG3416938,
080112781IBM,,PROD2763962,
080112781IBM,,LOG3416938,
109111781IBM,,FIN1631247,
109111781IBM,,LOG3416938,
07849B781IBM,,FIN1631247,
07849B781IBM,,DATA9132641,
07849B781IBM,,PROD2763962,
07849B781IBM,,FIN1631247,
07849B781IBM,,PROD2763962,
07849B781IBM,,FIN1631247,
07849B781IBM,,FIN1631247,
022792781IBM,,FIN1631247,
022792781IBM,,FIN1631247,
022792781IBM,,FIN1631247,
022792781IBM,,LOG3416938,
022792781IBM,,PROD2763962,
022792781IBM,,FIN1631247,
022792781IBM,,DATA9132641,
022792781IBM,,LOG3416938,
022792781IBM,,PROD2763962,
022792781IBM,,DATA9132641,
022792781IBM,,DATA9132641,
109208781IBM,,PROD2763962,
109208781IBM,,AI6817564,
109208781IBM,,FIN1631247,
109208781IBM,,LOG3416938,
109208781IBM,,DATA9132641,
109208781IBM,,FIN1631247,
109208781IBM,,PROD2763962,
109208781IBM,,DATA9132641,
109208781IBM,,AI6817564,
001634781IBM,,DATA9132641,
001634781IBM,,FIN1631247,
001634781IBM,,DATA9132641,
001634781IBM,,PROD2763962,
001634781IBM,,LOG3416938,
001634781IBM,,LOG3416938,
001634781IBM,,PROD2763962,
001634781IBM,,DATA9132641,
001634781IBM,,AI6817564,
001634781IBM,,LOG3416938,
001634781IBM,,DATA9132641,
001634781IBM,,AI6817564,
001634781IBM,,LOG3416938,
001634781IBM,,DATA9132641,
078174781IBM,,PROD2763962,
078174781IBM,,LOG3416938,
078174781IBM,,AI6817564,
078174781IBM,,AI6817564,
078174781IBM,,DATA9132641,
078174781IBM,,AI6817564,
078174781IBM,,FIN1631247,
078174781IBM,,AI6817564,
078174781IBM,,DATA9132641,
070986781IBM,,AI6817564,
079626781IBM,,DATA9132641,
109806781IBM,,AI6817564,
079919781IBM,,AI6817564,
079919781IBM,,LOG3416938,
079919781IBM,,AI6817564,
079919781IBM,,FIN1631247,
070739781IBM,,FIN1631247,
070739781IBM,,DATA9132641,
070739781IBM,,PROD2763962,
079913781IBM,,LOG3416938,
079913781IBM,,PROD2763962,
079913781IBM,,DATA9132641,
079913781IBM,,PROD2763962,
001131781IBM,,FIN1631247,
06619E781IBM,,LOG3416938,
06619E781IBM,,FIN1631247,
06619E781IBM,,AI6817564,
